2,公司是一家经中国证券投资基金业协会核准的私募投资基金管理机构，是中国证券投资基金业协会资产管理类首批特别会员、中国证券业协会会员、中国保险资产管理业协会会员和中国上市公司协会会员。公司主营业务是私募投资基金管理，通过私募方式向出资人募集资金，设立基金并受托管理基金，将募集的资金用于股权投资、证券投资、并购投资等方向，最终通过基金资产的增值为基金赚取投资收益，公司向基金收取管理费以及管理报酬获取收益。公司以“推动行业整合，促进产业升级”为使命，在TMT、节能环保、医疗健康等行业深度挖掘具有影响力的标的公司，力图通过“投资+投行”的业务模式推动上述行业中优秀企业进行行业整合和产业升级。“投资”主要指通过股权投资、证券投资和并购投资等方式为标的企业提供业务发展所需的资金；”投行”主要指利用公司丰富的资源、人才优势、专业优势，为标的企业提供业务发展规划、资本运作规划、并购重组咨询、股权融资规划、技术引进等增值服务。公司采取开展股权投资、证券投资、财务顾问等全业务链的经营策略，通过在以TMT、节能环保、医疗健康等行业为核心的产业链投资，推动上述行业的整合，促进产业升级，致力于成为为中国优秀中小企业进行行业整合的践行者和领导者。
1,"公司及其子公司、分公司的主营业务为住宅、商业地产、产业园区、写字楼及酒店的物业管理服务、车辆管理服务和其他增值服务。公司具体经营的业务板块包括但不限于物业管理、车辆管理、生活服务、机电设备维修、物业管理咨询、商务服务等。公司除传统物业服务及车辆管理服务外，还经营与物业管理相关的其他增值业务，包括房屋销售与租赁、中餐制售、车管家服务等。根据信永中和会计师事务所出具的XYZH/2015CQA20005号审计报告显示，公司报告期内主营业务收入：2013年为120,389,687.78元、2014年为178,576,425.86元、2015年1-6月份为119,226,637.15元，分别占总收入的96.56%、97.81%、98.52%，公司主营业务突出。"
2,公司的经营范围：经济信息咨询，接受金融机构委托从事金融业务流程外包，接受金融机构委托从事金融业务知识流程外包，企业管理咨询，市场信息咨询与调查（不得从事社会调查、社会调研、民意调查、民意测验），计算机软硬件开发，设计、制作各类广告，利用自有媒体发布广告，会务服务。【依法须经批准的项目，经相关部门批准后方可开展经营活动】按照证监会《上市公司行业分类指引（2012年修订）》，公司属于资本市场服务业，行业代码为J67；按照《国民经济行业分类（GB/T4754-2011）》，公司属于其他资本市场服务；行业代码为J6790；按照《挂牌公司管理型行业分类指引》，公司属于其他资本市场服务，行业代码为J6790。自设立以来，公司一直致力于以CVSource投中数据终端为核心向国内股权投资市场的参与方提供及时、全面的金融信息和数据服务，并以此为基础展开了其他相关的多层次的产品与服务。公司主营业务为针对国内股权投资市场的金融资讯服务及相关延伸服务。
1,公司组建于1999年10月，为国家一级物业管理资质企业，主要为普通住宅、公建、公寓、商住综合楼、车库等多类型物业提供物业经营管理服务。
2,"公司是一家专注于优质企业股权投资以及股票、债券等二级市场投资，为高净值客户和投资机构提供专业资产管理服务的企业。公司成立于2012年8月，注册资本4,835万元，业务范围包括资产管理、投资咨询和投资顾问服务。公司管理的私募基金产品主要包括管理型私募基金产品，同时公司以自有资金投资于企业的股权、通过股权的增值为公司赚取投资收益。"
1,江西盈科行网络信息股份有限公司成立于2007年，公司是一家专业从事房地产顾问策划、代理销售、线上线下营销推广服务的公司。报告期内，公司的收入全部来自于主营业务收入。根据《上市公司行业分类指引（2012）》，公司属于房地产业（K70），根据《国民经济行业分类》（GB/T4754-2011），公司属于房地产中介服务（K7030），根据《挂牌公司管理型行业分类指引》，公司属于房地产中介服务（K7030），根据《挂牌公司投资型行业分类指引》，公司属于房地产服务类（代码：20101013）。
2,"公司主营业务为财产保险、短期健康保险和意外伤害保险等保险、再保险业务以及保险资金运用业务。公司主营业务主要分为保险业务和投资业务两大板块。公司自成立以来，始终专注于电力能源及大型商业风险领域，依靠出色的专业技术水平、强大的风险管控能力和高效敬业的优质团队，在市场竞争中快速成长。公司发电保险业务已跻身同行业前两名，承保发电企业数超过2,400家，占国内发电保险市场份额（按承保的发电企业的装机容量计算）超过三分之一。2013年，在《21世纪经济报道》发布的“亚洲保险竞争力排名”中，永诚保险位列国内财产险公司第六位。2014年，公司获得中国财经峰会“最佳品牌形象奖”。目前，永诚保险资本实力雄厚、偿付能力充足、资产状况良好，已设立1家全资子公司、32家省级分公司、200多家中心支公司及营销服务部，形成了完善的全国性服务网络。近年来，公司以加快转变发展方式为主线，深化经营结构调整，从组织架构、销售模式、管理流程、系统平台等方面不断进行调整和优化，积极主动适应市场环境变化，整体实力和竞争能力持续提升。公司保险业务产品种类丰富，涵盖了机动车辆保险、企业财产保险、家庭财产保险、工程保险、货物运输保险、船舶保险、保证保险、责任保险、短期健康保险、信用保险、意外伤害保险、特殊风险财产保险和其他财产保险13个大类、200多个产品，业务范围和保险保障涉及企业生产和社会生活的各个方面。截至2014年末，公司已为超过2,600家能源企业（包括超过2,400家发电企业和200家煤炭、煤化工及石油化工企业等）提供专业化保险服务，在保险市场上树立了专业化品牌形象。投资作为公司第二大业务板块，是保险业务的重要补充，由公司下设资产管理中心负责，即将公司资本金、历年盈利、保险结余等资金投资于存款、债券、股票、基金、信托、资产证券化产品、保险资管产品等各类中国保监会许可范围内的金融产品。"
2,广东盛世华诚保险销售股份有限公司系一家专注于从事保险产品代理销售的专业保险代理公司。公司以发展终端客户为导向，通过专业化的保险代理服务，为客户提供全方位车险及寿险代理销售服务，同时，公司与人保、平安、太保等多家保险公司建立了长期稳定的业务关系，在车险和寿险等领域展开全面合作。公司自2006年成立以来，主营业务未发生重大变化。
2,公司主要从事私募股权投资基金管理业务及股权投资业务。根据中国证监会颁布的《上市公司行业分类指引》（2012年修订），公司所属行业为“J-69其他金融业”；根据《国民经济行业分类》（GB/T4754-2011），公司所属行业为“J-69其他金融业”。根据全国中小企业股份转让系统《挂牌公司管理型行业分类指引》并参考同行业挂牌公司的行业分类，公司所属行业为“16金融（一级行业）”之“1611证券期货业（二级行业）”之“161110证券期货业（三级行业）”之“16111013私募基金管理人”。公司所从事的私募股权投资基金管理业务，是指公司通过私募的方式募集资金、设立基金，并受托管理基金，运用基金资产对有发展潜力的优质企业进行股权投资，通过被投资企业未来挂牌上市、并购重组、回购或其他方式实现退出，使基金资产实现资本增值和投资收益，为基金投资人创造收益。公司作为基金管理人，收取一定的基金管理费用和基金超额收益报酬。报告期内，公司紧跟经济转型升级和新兴产业发展趋势，以大信息、大文化、大健康产业等作为主要投资方向，为大量移动互联网等新商业模式的中小企业搭建了对接资本市场的通道。公司股权投资业务主要是用自有资金以股权方式投资企业（即直接投资），通过被投资企业未来的上市等获得资本增值、投资收益。报告期内，公司股权投资业务占比较小。公司前期的私募股权投资基金管理业务及直接投资以获取资本增值为目的的财务性投资为主。2015年以来，公司积极切入医疗健康行业的产业性投资（即战略性投资），拟通过资本运营和参与企业经营管理，利用自身募集资金能力和浙商创投股份有限公司公开转让说明书公开转让说明书投资管理经验围绕所投资的产业平台对其上下游行业进行深度整合，从而进一步带动公司的私募股权投资基金管理业务和直接投资业务。
2,公司是一家经过中国保监会批准成立的专业保险代理公司，具有合法代理车险业务资格。公司主要通过建立销售渠道代理销售保险产品，并根据保险公司的委托，代理相关业务的损失勘察和理赔业务。公司自2004年成立以来，主营业务未发生重大变化。工商部门核准的经营范围：在山东省行政辖区内代理销售保险产品；代理收取保险费；根据保险公司的委托，代理相关业务的损失勘查和理赔。(依法须经批准的项目，经相关部门批准后方可开展经营活动)
1,公司定位于建立空间连接的生态系统，满足目标客户群体的功能和情感需求，打造创意生活品牌形象。公司的目标客户群体是一群对生活品质有热忱追求的创意牧民，他们不断寻找新奇、有质量的生活方式，并不断实践创意和创新。公司通过具有多年国外建筑设计经验的外籍新锐设计团队，把握简约时尚的流行设计元素，根据创意牧民们的办公和生活需求，对所承租取得的老旧建筑进行简约时尚的设计，改造成创意产业园区、服务式办公楼和服务式公寓，向创意牧民们提供系统化、多元化的办公、生活等一体化的创意文化生活空间和服务。经过多年的发展，翌成创意从创立Base品牌到逐渐完成Base品牌的整体规划和产品设计，目前的主营业务主要涵盖:创意产业园区（LinkbyBase）、服务式办公楼（BaseOffice）、服务式公寓（BaseLiving）的开发和运营以及个性化的办公生活配套服务。公司设立以来，主营业务范围没有发生重大变化。
1,公司成立于1997年，是一家专注于物业管理的公司，具有国家二级物业管理资质。经过十几年的潜心发展，公司已初步发展成为一家综合型的物业服务企业。
2,公司是一家专业从事保险损失评估的全国性保险公估服务机构，主要为保险当事人提供独立的第三方保险公估服务。保险公估服务主要是指为保险当事人在保险理赔环节提供保险标的的评估、勘验、鉴定、估损、理算等服务。公司的经营范围：在全国区域内（港、澳、台除外）保险标的承保前的检验、估价及风险评估；对保险标的出险后的查勘、检验、估损理算及出险保险标的残值处理；风险管理咨询；经中国保监会批准的其他业务。
2,公司主营：面向“三农”发放贷款、提供融资性担保、开展金融机构业务代理以及经过监管部门批准的其他业务(依法须经批准的项目，经相关部门批准后方可开展经营活动)。
1,公司及子公司的主营业务是为商业物业、住宅物业及机关、企事业单位等业主提供物业管理服务。公司及子公司自成立以来始终致力于物业管理服务业务，业务稳步发展，未发生重大变化。公司及子公司均拥有国家物业服务企业三级资质。经过几年的发展，公司的服务项目现已遍布鄂尔多斯、呼伦贝尔、包头、阿拉善等地区。凭借专业化、科学化的经营管理，公司已逐渐发展成为内蒙古地区物业管理行业的领军企业。目前，公司在结合多年物业管理经验的基础上，正在积极探索借助互联网、物联网等新兴技术为业主提供智慧物业服务。
1,公司成立于2000年，是一家具有国家一级资质的专业物业管理企业，佛山市顺德区物业管理行业协会副会长单位。公司的主营业务为对接房地产企业开发项目提供的物业管理服务，并为房地产企业提供前期销售配合服务，同时还为社区提供其他物业增值服务。公司致力于营造具有浓郁、深厚文化内涵的客户服务关系，用真诚、体贴的服务感动客户；坚持努力践行“关爱无所不在”的服务理念，精求于服务品质的创新与发展，不断提升物业服务质量。公司优质规范的服务赢得了业主和社会的广泛认可。
2,公司是一家专注于汽车后市场服务，以保险产品代理销售为主营业务的专业保险代理销售公司。公司以专业的管理团队为支撑，通过车商渠道直接面向客户代销保险产品，并在保监会监管许可下开展代理收取保费和车险业务的现场损失勘察和理赔业务。公司的主营业务系保险产品代理销售，目前盈众保险代理的产品主要为机动车辆保险。
2,公司是根据国家建设部和中国人民银行《住房置业担保管理试行办法》(建住房〔2000〕108号文)的有关规定，经深圳市国土资源和房产管理局审核，深圳市人民政府批准《关于以发起方式设立深圳市不动产担保股份有限公司的批复》(深府股［2002]43号文)后，于2002年12月20日由深圳市土地房产交易中心等发起人发起设立的专业不动产担保机构。公司股东由深圳市中小企业信用融资担保集团有限公司、深圳市规划国土房产信息中心和卓越集团(实际控制人)旗下两家公司等组成。公司经过十余年的发展，已经成长为不仅在各类不动产项目担保领域拥有丰富担保经验，而且在增信担保、流动资金贷款担保、保函担保、其他银行与非银行融资产品类担保等业务领域的综合性融资担保企业。截止2013年底，本公司企业法人类担保业务和个人置业与增信类担保业务代偿率均为行业内较低水平，公司累计各类融资类担保业务发生额超过人民币470亿元，对深圳市信用担保市场起到了积极的促进作用。
1,公司的主营业务是为高端写字楼、商业物业和住宅物业提供物业管理服务，公司自成立以来一直以物业管理服务作为公司的主营业务，未发生重大变化。公司自成立以来，始终秉承“为客户提供一流的服务”为宗旨，“以人为本，用心服务”的理念，用心为顾客提供安全、舒适、优质的物业管理服务，致力于创建良好的“国际商务管家”形象，通过十多年的优质的管理与服务，对客户细致体贴的关怀，树立了良好的物业管理的行业口碑。公司目前拥有物业管理服务企业国家一级资质，是中国物业管理协会会员单位，广东省物业管理协会会员单位和深圳市物业管理协会会员单位。
2,"公司作为聊城市级国有资产营运机构,承担着国有资产保值增值和重点项目建设的重任,拥有参控股企业20余家。近年来,集团在聊城市委、市政府的正确领导和有关部门的大力支持下,识大体、顾大局,坚持价值投资和市场化运营理念,建立了规范有效的现代企业制度,进行了资产重组、创业投资、债券发行等一系列资本运作实践,构建了金融投资为体,城建投资和实业投资为两翼的“一体两翼”战略架构。"
2,公司是经安徽省金融办核准开业，在安徽省濉溪县工商行政管理局注册成立的小额贷款公司。公司主营业务为发放小额贷款，服务区域为安徽省淮北市及下辖濉溪县，服务对象是“三农”、个体工商户和中小微企业。公司自成立以来便在法律、法规规定的范围内开展业务，自主经营，自负盈亏，自我约束，自担风险。坚持“小额、分散”的原则，向客户提供信贷服务
2,公司系一家专注于汽车后市场服务，以保险产品代理销售为主营业务的专业保险代理销售公司。公司以专业的运营团队为支撑，通过自建销售团队及车商等渠道直接面向客户代销车险产品，并在保监会监管许可下开展代理收取保费和车险业务的现场损失勘察和理赔业务。公司自2012年成立以来，主营业务未发生重大变化。同时，子公司今日行汽车为购车客户提供信用卡分期业务资料收集及代办服务等汽车中介服务。子公司壹修信息目前正在自主研发鼎壹车管家O2O平台并将作为鼎壹车管家O2O平台运营主体。鼎壹车管家O2O平台将由PC端、移动互联网APP、微信服务号、WAP微站四大系统组成，实现保险公司、线下服务供应商、车主之间的信息渠道互联互通，向车主用户提供车险报价、出险申报及其他如洗车、救援、车主俱乐部等汽车后市场综合服务。
