1905电影网讯《蜘蛛侠：英雄远征》近日在京举办了新闻发布会与粉丝见面会。导演乔·沃茨携“蜘蛛侠”汤姆·赫兰德与“神秘客”杰克·吉伦哈尔亮相。三位主创与媒体、粉丝畅谈了影片幕后制作趣事，还在现场与粉丝热情互动，全场高喊“我爱你3000遍”，中国之行在欢呼声中落下帷幕。电影将于6月28日提前北美4日率先登陆中国，剧情承接“复联4”，蜘蛛侠劫后重生征战欧洲。	产品行为,产品行为##上映
1998年创立于美国旧金山的潮流品牌DiamondSupplyCo.与PUMA再次联手合作，为了迎接夏季的到来，推出了新款滑板鞋，采用经典Tiffany蓝，带来一丝清凉的感觉	产品行为,产品行为##发布
19版第五套人民币即将发行，05版纸币将何去何从	产品行为,产品行为##发布
2015年款的15吋MacBookPro因电池问题被Apple官方宣布召回，美国联邦航空管理局（FAA）近期向国内主要航空公司宣布禁止受影响的MacBookPro作为货运或随身托运，除非用户送回Apple原厂更换电池。	产品行为,产品行为##召回
2017年8月11日，山西煤炭运销集团和顺吕鑫煤业公司发生边坡滑坡，事故造成9死1伤。	人生,人生##死亡
2018年10月晒证宣布与赵丽颖结婚的冯绍峰	人生,人生##结婚
2018年6月21日于长沙取景拍摄，由祖峰导演执导，祖峰，黄璐，陈明昊主演的犯罪剧情片《六欲天》将于2019年11月1日正式全国上映。	产品行为,产品行为##上映
2018年8月，22岁“网红”舞蹈教师在浙江慈溪一夹娃娃机前被前男友割喉身亡。今天，该案在宁波市中级人民法院一审宣判，吴某栋被判被判处死刑，剥夺政治权利终生。	人生,人生##死亡
2019年10月24日，比亚迪e3上市，补贴后售价：10.38-11.98万元，具体车型价格如下	产品行为,产品行为##发布
2019年6月17日22时55分，四川宜宾市长宁县（北纬28.34度，东经104.90度）发生6.0级地震。截至6月18日15点56分，地震已导致13人死亡，199人受伤。	人生,人生##死亡,灾害/意外,灾害/意外##地震
2019年6月17日凌晨，黄文秀在返村途中遭遇暴雨洪流，不幸因公牺牲，年仅30岁。	人生,人生##死亡,灾害/意外,灾害/意外##洪灾
2019年6月29日3时24分，中国工程院院士、东南大学教授孙忠良先生，因病医治无效，在南京逝世，享年83岁。	人生,人生##死亡
2019年7月12日，国家市场监督管理总局缺陷产品管理中心，在其官方网站和微信公众号上发布了《上海施耐德低压终端电器有限公司召回部分剩余电流保护装置》，看到这条消息，确实令人震惊！作为传统的三大外资品牌之一，竟然发生如此大规模质量问题的召回，而且生产持续时间长达一年！从采购，检验，生产，测试，包装，销售，这么多环节竟没有反馈出问题，处于无人知晓状态，问题出在哪里？希望官方能有一个解释了。	产品行为,产品行为##召回
2019年7月28日，和周立波对骂数月的黄毅清更新了动态，动态中是一封手写的道歉信，上面歪歪扭扭的写着道歉内容。信中黄毅清表示自己7月26日和27日，在微博账号上发布的上海经侦民警充当周立波与胡洁的“保护伞”的相关内容实为造谣，原因是和周立波有私人恩怨，以此方式泄愤。	交往,交往##道歉
2019年8月16日，许昕30岁的生日，知名乒乓球记者李武军在个人微博上发文，祝福许昕生日快乐，他写到：“今天是许昕的生日，祝生日快乐！提起许昕，人们总会想起：直拍王，人民艺术家，乒坛创造大师等等称谓……国际乒坛，是你在捍卫着直拍的荣誉；与谁配合，都能夺冠，你又是最佳搭档王；东京奥运，你迎难而上、重任在肩；你就是“不一样的烟火”一一许昕！”其实许昕之所以是因为被人称作不一样的烟火，不仅仅因为他在双打上搭配张继科，马龙和樊振东获得三届世锦赛男双冠军（2011，2015和2017），搭档梁夏银和刘诗雯获得两届世锦赛混双冠军（2015和2019），也不仅仅因为他打球极具欣赏性，能背后击球，能海底捞月，更因为他是个很温暖的球商和情商很高，又很努力刻苦自律的人！	人生,人生##庆生
2019年8月5日，三环路成渝立交往航天立交方向主道上，一辆依维柯起火后发生爆炸。	灾害/意外,灾害/意外##爆炸,灾害/意外##起火
2019年上半年，国家质检总局共发布了84批召回通告，累计召回缺陷车辆275.96万台。	产品行为,产品行为##召回
2019款宝马X3正式上市，有网友说太丑！真的丑吗？	产品行为,产品行为##发布
2019法兰克福车展上兰博基尼（Lamborghini）发布了旗下首款油电混动超级跑车—Sián	产品行为,产品行为##发布
2020款兰博基尼Sián官图发布	产品行为,产品行为##发布
24号下午微博上可就炸开了锅了，何猷君发文宣布奚梦瑶生孩子了！	人生,人生##产子/女
3D动画《精灵小王子》中国内地定档	产品行为,产品行为##上映
3D动画电影《贝肯熊2：金牌特工》于今日发布定档海报，正式宣布定档2020年1月1日，与全国观众一起喜迎新年。	产品行为,产品行为##上映
4.9秒破百，WLTP工况续航400公里，沃尔沃XC40纯电车型上市	产品行为,产品行为##发布
52岁那英给好友庆生，素颜出镜没有明星架子，还点唱韩红歌曲	人生,人生##庆生
5G版华为nova6或12月发布，麒麟990+双打孔屏，比Mate30更便宜	产品行为,产品行为##发布
5个月召回83万辆车，一年被投诉100次，宝马怎么了？	产品行为,产品行为##召回
5月11日晚，封面新闻记者从四川省高速公安四分局了解到，5月11日当天18时许，G0512成乐高速公路乐山往成都方向103KM+500M处（四川省夹江县境内），发生一起3车相撞的道路交通事故。事故造成2人死亡，1人轻伤，6人轻微伤。	灾害/意外,灾害/意外##车祸,人生,人生##死亡
5月16日晚，据知情人士确认，巩俐已经和让.米歇尔.雅尔结婚了。	人生,人生##结婚
5月1日17时许，四川成都天府新区一室外游乐场“孩子的院子”发生安全事故，致12伤2亡。	人生,人生##死亡
5月20日，据外媒报道，“寡姐”斯嘉丽·约翰逊与男友ColinJost订婚了，斯嘉丽的代理人MarcelPariseau确认了消息。	人生,人生##订婚
5月5日凌晨美国媒体消息，前美网冠军斯隆-斯蒂芬斯与目前效力于多伦多FC的美国前锋阿尔蒂多雷订婚。	人生,人生##订婚
5月7日下午，宿迁市委书记、市人大常委会主任张爱军，宿迁市委副书记、市长王昊在骆马湖总部经济会议中心会见了恒逸石化股份有限公司董事长、总经理方贤水，中国国际电子商务中心党委书记姚广海，京东集团副总裁、京东公共战略研究院院长曾晨等出席2019运河品牌电商大会的嘉宾代表。	交往,交往##会见
5月9日，移动电影院对外发布了全新升级的移动电影院V2.0版。	产品行为,产品行为##发布
6月11日，曹云金在微博上宣布自己和伴侣唐菀离婚了。他们这段婚姻非常短暂，一年半都不到。可以说完全是一场奉子成婚的婚姻，因为在曹云金18年2月公布婚讯后，4月份唐菀就生下了女儿sugar。这让网友一度猜测，没有这个孩子，恐怕曹云金并不想结这个婚吧。	人生,人生##离婚,人生##结婚,人生##产子/女
6月12日，据《纽约时报》报道，美国演员西尔维娅·迈尔斯去世，享年94岁。	人生,人生##死亡
6月20日下午，国家市场监督管理总局发布消息，宝马(中国)汽车贸易有限公司根据《缺陷汽车产品召回管理条例》和《缺陷汽车产品召回管理条例实施办法》的要求，决定自即日起，召回2018年11月21日至2019年3月8日期间生产的部分进口X7汽车，共计209辆。	产品行为,产品行为##召回
6月21日，华为在武汉正式推出了全新的nova系列新机，共包括nova5、nova5i、nova5Pro三款。	产品行为,产品行为##发布
6月3日，36岁的谢婷婷昨天（6月2日）透过社交网宣布已为人母。	人生,人生##产子/女
6月4日，苹果举行了WWDC，发布了四大系统：MacOS、iOS、TVOS、WatchOS。其中最受大家关注的自然还是iOS13了。	产品行为,产品行为##发布
6月7日凌晨，谷歌举办发布会，正式宣布其“云游戏”平台GoogleStadia将于11月正式发布。	产品行为,产品行为##发布
7月12日，国家市场监管总局发布召回公告显示，天津一汽丰田汽车有限公司根据《缺陷汽车产品召回管理条例》和《缺陷汽车产品召回管理条例实施方法》要求，向国家市场监督管理总局备案召回计划。决定自即日起，召回2015年1月22日至2019年1月23日期间生产的部分皇冠汽车，共计130375辆。	产品行为,产品行为##召回
7月14日，一架载有跳伞爱好者的旅游专机，在瑞典北部城市于默奥周边的一座岛屿附近坠落，机上9人全部遇难。	人生,人生##死亡,灾害/意外,灾害/意外##坠机
7月15日，聂辰席、张宏森同志会见山东省委常委、宣传部长关志鸥一行。	交往,交往##会见
7月16日凌晨，合肥经开区蓬莱花园小区一民房突发起火，一名8旬老人不幸在火海中遇难。	人生,人生##死亡,灾害/意外,灾害/意外##起火
7月17日，“杭州城市大脑·余杭平台”正式发布！	产品行为,产品行为##发布
7月26日，有网友发布消息称，一名31岁的孕妇在四川南充南部县妇幼保健院及县人民医院剖腹产生下一名男婴后死亡，而产妇据家属称，在抢救孕妇过程中，曾被医生要求收费，并且只收现金，产妇家属表示“怀疑是没有给钱才导致孕妇死亡。	人生,人生##死亡
7月27日凌晨，刘东海的爱人刘玉梅因病去世，家人们悲痛欲绝，但仍坚持等待市红十字会安全采摘其眼角膜。	人生,人生##死亡
7月2日下午，一名39岁的中年妇女，遭到10岁男孩抛下的灭火器砸中，当场就不治身亡，而更加让人感到害怕的是，事发之前还有一个灭火器从高空抛下。	人生,人生##死亡
7月2日正式发布！小米CC9搭载骁龙730+4000mAh，仅售2199元起	产品行为,产品行为##发布
7月2日，小米集团在北京水立方发布小米CC9、小米CC9e和小米CC9美图定制版三款小米CC系列手机。这是小米手机中首款采用前置3200万像素+后置4800万像素三摄旗舰相机的产品。	产品行为,产品行为##发布
7月4日上午，桓台县果里镇周家卫生院组织开展“健康教育赶大集”活动。据了解，本次义诊活动持续2个多小时，共诊疗群众120余人次，发放宣传资料300余份，受到赶集群众的欢迎和点赞。	交往,交往##点赞
7月4日，由中铁十九局承建的青岛地铁1号线胜利桥站施工围挡处发生塌陷，造成一名施工人员死亡；而在此之前的5月27日，由中铁二十局施工的地铁4号线沙子口静沙区间施工段坍塌，5名被困工人全部遇难。	人生,人生##死亡,灾害/意外,灾害/意外##坍/垮塌
80后妻子拿丈夫当“孙子”使，丈夫不满执意离婚	人生,人生##离婚
8月21日，据四川省应急管理厅消息，截至当日下午3时许，受暴雨灾害影响，卧龙特别行政区耿达镇有96位村民和游客滞留，8人失联。	人生,人生##失联
8月24日，柒财经联合新金融品牌公关联盟、新金融记者俱乐部举办的“2019新金融品牌高峰论坛”在北京举行。峰会上，美利车金融凭借高效的运营效率、专业贴心的客户服务，斩获“2019最受用户和媒体喜爱十大新金融品牌”奖项。	产品行为,产品行为##获奖
8月29日，国家市场监督管理总局局长肖亚庆在京会见高通公司首席执行官史蒂夫·莫伦科夫一行，双方就加强合作交流等议题交换了意见。	交往,交往##会见
8月2日消息，2019年中国国际数码互动娱乐展览会（2019ChinaJoy）今天在上海正式拉开帷幕。其间，OPPO首次亮相ChinaJoy，展示了多项全新的手游技术，并携手腾讯游戏《和平精英》开展“百人精英挑战赛”。	产品行为,产品行为##发布
8月4日下午，洛阳市汝阳县城关镇云梦桥橡皮坝附近发生一起溺水事件，一名年轻的母亲带着两个年幼的孩子到河边玩耍，结果不慎落水，年轻的母亲和自己的儿子溺水身亡，只有亲戚家的小女孩躲过一劫。	人生,人生##死亡
8月4日傍晚，湖北鹤峰县躲避峡突发山洪。记者从现场救援指挥部获悉，截至5日下午，突发山洪造成12人死亡，仍有1人失联。	人生,人生##死亡,灾害/意外,灾害/意外##洪灾,人生##失联
8月5日消息，华为Mate30系列预计将于今年10月发布，其硬件升级备受关注。除了麒麟985、支持5G、采用“瀑布屏”之外，Mate30系列的相机升级也备受期待。日前，最新爆料称Mate30Pro将采用4000万主摄+4000万像素广角的配置，将成为业内首款双大底高像素拍照手机。	产品行为,产品行为##发布
8月5日，事发地公安机关——莆田市公安局荔城分局镇海派出所专门给清流监狱发来感谢信。	交往,交往##感谢
8月8日，三星在纽约发布了旗舰机GalaxyNote10/10Plus。这是三星首次在Note系列中采取双机策略，并且均推出了5G版。	产品行为,产品行为##发布
96岁老人眼疾被治愈亲书书信表谢意	交往,交往##感谢
9月10日上午，万达广场物业管理中心负责人送上印有“破案神速、雷霆出击”字样的锦旗到盐都区公安局潘黄派出所，对该所快速破案追赃挽损表示感谢。	交往,交往##感谢
9月16日是乔任梁去世三周年的日子，三年前的那天乔任梁离世的新闻突然爆出，大众都很震惊，因为在乔任梁死之前的那段时间他还在录制节目和正常工作，没想到却突然被爆出因为自杀的新闻，当时新闻刚出来时，很多人都是不敢置信的感觉，后来乔任梁的经纪人出来告知大家乔任梁是真的去世了，他之前就已经患上了抑郁症，他就是因为抑郁症才去世的。	人生,人生##死亡
9月16日晚上11点，周杰伦推出2019新歌新单曲《说好不哭》首播，重新点燃了80后90后的青春。	产品行为,产品行为##发布
9月18日，成都商报-红星新闻记者从某经销商处获知，iPhone新款手机已经到店，但由于苹果公司的相关规定，新款手机9月20日才会正式发售。	产品行为,产品行为##发布
9月19日时，唐嫣上发布一条微博，唐嫣官宣怀孕的喜讯，结婚到现在一年时间不到，罗普转发了唐嫣的微博并且还有配文；与大家分享我们的喜悦，看到配图更加有意思了，两颗爱心变成就变成礼物了，是不是很是幸福，甜蜜的生活。	人生,人生##怀孕,人生##结婚
9月19日，华为将在德国慕尼黑正式发布新旗舰Mate30系列。	产品行为,产品行为##发布
9月19日，开瑞新能源旗下的全新车型海豚EV正式上市，共推出3款车型，补贴后销售价区间为12.48-12.88万元。	产品行为,产品行为##发布
9月1日，3岁女童汪莉从四川省攀枝花盐边县惠民乡中心幼儿园走失。	人生,人生##失联
9月1日，跟谁学在其微信公众号上发布《关于跟谁学iOS客户端短暂下架的声明及临时解决方案》（下称《方案》）。	产品行为,产品行为##下架
9月21日是王俊凯的20岁生日，在生日当天，他收到了很多好友及粉丝送的祝福，为了庆生还特意开了直播与粉丝互动。	人生,人生##庆生
9月27日国家市场监督管理总局官网显示，长城汽车股份有限公司（简称“长城汽车”）自2019年12月15日起，召回2016年11月4日至2017年10月11日期间生产的哈弗H2s汽车，共计62655辆。	产品行为,产品行为##召回
9月28日，火箭少女101sunnee杨芸晴的24岁生日，作为一个团体成员的生日虽说团体没有一个不落的公开送祝福，但也许在私底下早已表示祝福，我们也是不知道的。	人生,人生##庆生
9月7日12时许，安庆市宜秀区境内行驶中的两辆浙江牌照小轿车发生正面相撞，造成3人死亡、1人重伤，事故原因正在进一步调查中。	灾害/意外,灾害/意外##车祸,人生,人生##死亡
9月7日，在合肥望江西路蜀南庭苑小区，一名90后年轻男子被发现不幸身亡，而其屋内还有烧炭痕迹。	人生,人生##死亡
B站下架将近300部作品，有史以来最严自查，网友：网盘见系列	产品行为,产品行为##下架
B站下架超60部动漫回归名单，快来看看你老婆回家没有	产品行为,产品行为##下架
B站本轮新番下架原因曝光，川柳最无辜，四重奏最惨	产品行为,产品行为##下架
CAD设计团队轻协作工具，CAD派客云图协作版发布	产品行为,产品行为##发布
Coach道歉：全球范围内下架所涉商品	交往,交往##道歉,产品行为,产品行为##下架
C罗与现任的女友非常恩爱，两个人已经有了爱情的结晶，只不过令很多人疑惑的就是C罗为什么不举办一场婚礼，看到现任与C罗的爱情历程，C罗的前女友伊莲娜却遇到了感情问题，她和她的男友库珀已经分手，感情走到了镜头，可是就因为分手之后伊莲娜迟迟不能释然导致自己非常生气，8月16日的时候根据西班牙媒体报道，C罗前女友分手发狠，伊莲娜准备以出书的方式揭露原委，让世人看看库珀的真面目，这让库珀本人非常的紧张，从种种情况来看，库珀的确严重伤害了伊莲娜，当时的C罗与俄罗斯名模恋爱五年分手之后也没有闹的这么沸沸扬扬。	人生,人生##分手
EXO三首成名曲，其中两首已经被下架，趁还剩一首赶紧下载	产品行为,产品行为##下架
Hello大家好，我是@Geek枫云，起亚新款K7（除韩国市场使用K7命名外，其他市场均称为Cadenza凯尊）实车于韩国首次亮相。	产品行为,产品行为##发布
LOL：骚男被网友质疑：离婚之后恐怕打击很大，对马面情感不对劲	人生,人生##离婚
OnePlus7Pro上线	产品行为,产品行为##发布
Papi酱旗下博主回应起诉：版权意识不强已下架	产品行为,产品行为##下架
RedmiBook14集显版明天首发：酷睿i5+8G内存3799元	产品行为,产品行为##发布
SNK街机摇杆NEOGEOArcadeStickPro登场	产品行为,产品行为##发布
Windows版iTunes零日漏洞曝光，Apple发布安全补丁	产品行为,产品行为##发布
iPhone11正式发售，iOS13正式发布	产品行为,产品行为##发布
vivoZ1目前有三个版本分别为vivoZ1i、vivoZ1和vivoZ1青春版。vivoZ1i是vivo在2018年7月上市的，搭载高通骁龙636处理器；vivoZ1是vivo在2018年10月发布的，搭载高通骁龙660AIE处理器；vivoZ1青春版是vivo在2018年11月上市的，搭载高通骁龙626处理器。最近网上有消息爆料称，vivoZ1Pro即将在印度市场上市。	产品行为,产品行为##发布
“大表姐”詹妮弗劳伦斯，身材一袭长裙参加订婚派对，好看又淑女	人生,人生##订婚
《RunningMan》就涉嫌抄袭网络漫画再次道歉	交往,交往##道歉
《唐人街探案3》正式定档，两位全球美少女加盟，票房预计40亿	产品行为,产品行为##上映
《回家的诱惑》已经开播有8年了，2011年《回家的诱惑》收视火爆，捧红了一众演员，而8年后，剧中的主演们也都有了各自全新的生活，饰演女主的“林品如”秋瓷炫，嫁给了好男人于晓光，并且两人还补办了婚礼。	人生,人生##婚礼
《新相亲大会》第二季开播在即男嘉宾被赞“翻版李钟硕”	产品行为,产品行为##发布
《最长一枪》定档9月6日全员戏骨不靠鲜肉拼演技	产品行为,产品行为##上映
《白发王妃》定档，罗云熙饰演容齐，比润玉还痴情的他让人心疼	产品行为,产品行为##上映
《蜘蛛侠：英雄远征》距离内地首映的时间也过去些许时日了，这部作为漫威《复仇者联盟4：终局之战》这部电影的剧情延续，自然会受到漫威粉丝们的追捧，在票房和口碑上，可以看出蜘蛛侠2的成功！	产品行为,产品行为##上映
《越狱》导演鲍比·罗斯执导的又一力作电影《越域重生》今日震撼上线。本片集结了中国实力派演员林雨申、“全球最美面孔”朱珠，联合《越狱》原班人马，超级反派T-Bag罗伯特·克耐普，凶恶而神秘的犯人C-Note洛克蒙·邓巴，饰演FernandoSucre的阿莫里·诺拉斯科，饰演GretchenMorgan的乔迪·琳·欧基菲，以及《终结者2》的T-1000罗伯特·帕特里克等众星，跨境集结，绝地逃生!	产品行为,产品行为##上映
《音乐家》今日上映胡军赴哈共唱中哈英雄赞歌	产品行为,产品行为##上映
《马力欧医生世界》将于7月10日登陆手机平台	产品行为,产品行为##上映
《黑衣人》系列电影可以说是新科幻电影的鼻祖了，从1997年《黑衣人》上映开始，就吸引了无数年轻人的目光。	产品行为,产品行为##上映
「值日声」海贼王20周年献礼，剧场版《狂热行动》今日国内上映，你最喜欢哪个角色？	产品行为,产品行为##上映
「报道」聂辰席、张宏森会见山东省委常委、宣传部长关志鸥一行	交往,交往##会见
「话娱琅琊榜」｜Top1：恺英网络总经理兼财务总监涉嫌操纵证券市场罪；趣头条iOS被下架，或因产品违反APPStore规则	产品行为,产品行为##下架
一加7Pro海外发布，骁龙855+4800万后者置三摄+2K曲面屏确认	产品行为,产品行为##发布
一名23岁的大学男生驾驶先导出行旗下共享汽车与一名推婴儿车的34岁女子相撞，婴儿车内年仅1岁6个月的男婴经抢救无效死亡。	灾害/意外,灾害/意外##车祸,人生,人生##死亡
一名大陆游客在台湾失踪	人生,人生##失联
三星GalaxyWatchActive2发布：279美元起	产品行为,产品行为##发布
不久前，郎朗公开恋情，宣布结婚。对方是一个非常漂亮的混血女孩——吉娜-爱丽丝。	人生,人生##结婚
不过今日华硕官方却正式公布宣传新一代旗舰产品ZenFone6，发布日期定在5月16日	产品行为,产品行为##发布
不过在迎接这些新活动之前，可不要忘记目前游戏中的几个活动，等到7.04会被随之下架删除哦。	产品行为,产品行为##下架
与冯绍峰结婚之后的赵丽颖一直都是把自己的重心全部都是投入到了家庭中，又加上已经是晋升为妈妈的赵丽颖更加的就是注重家庭了。	人生,人生##结婚
与范冰冰分手后，李晨事业越来越好，即将搭档迪丽热巴参加真人秀	人生,人生##分手
专项整治行动集中下架危害青少年身心健康应用200余款	产品行为,产品行为##下架
东风雷诺K-ZE将于9月5日正式上市，新车定位纯电动小型SUV	产品行为,产品行为##发布
两次以独立候选人身份参与竞选美国总统的亿万富翁罗斯·佩罗9日去世，终年89岁。	人生,人生##死亡
两次荣获国家级大奖，对任何人来说都是了不起的荣誉。对农民出身、只有初中文化的许会锋来说，更是难得。从普通农民到国家级大奖获得者，45岁的许会锋走过了一条怎样的追梦之路，他脚下的泥土，为何能长出散发乡土气息、浓缩时代芳华的乡村歌谣？	产品行为,产品行为##获奖
中共中央总书记、国家主席、中央军委主席习近平专门邀请刚刚获得2019年女排世界杯冠军的中国女排队员、教练员代表，参加庆祝中华人民共和国成立70周年招待会，并在会前亲切会见女排代表，同大家合影留念。	交往,交往##会见
中兴发布首款5G/FTTH双模家庭网关高速＋稳定	产品行为,产品行为##发布
中国女排本色出演《中国女排》神情略显疲惫，成龙现场探班	交往,交往##探班
中国工业技术软件化产业联盟（以下简称联盟）联合工业和信息化部电子第五研究所、树根互联技术有限公司、苏州同元软控信息技术有限公司等企业和机构在“软件赋能转型”展区举办工业软件展，并于展会期间发布了“工业互联网APP培育动态监测分析系统”。	产品行为,产品行为##发布
中国经济周刊-经济网讯7月4日，据国家市场监管总局网站消息，日前，南京金龙客车制造有限公司根据《缺陷汽车产品召回管理条例》和《缺陷汽车产品召回管理条例实施办法》的要求，向国家市场监督管理总局备案了召回计划。决定自即日起，召回2014年12月1日至2015年12月2日生产的部分NJL6118型纯电动城市客车，共计25辆。	产品行为,产品行为##召回
中暑市民及时获救公安局队长朋友圈引百人点赞	交往,交往##点赞
中秋佳节将至，两大电影同时上映，你pick哪个？	产品行为,产品行为##上映
为了庆祝《Minecraft（我的世界）》十周年，微软决定在今年夏季推出《MinecraftEarth》AR手游，并发布了游戏宣传片。	产品行为,产品行为##发布
为纪念“GOT72019WORLDTOURKEEPSPINING”世巡的举办，韩国7-11便利店将于7月初推出印有GOT7肖像的专属交通卡，分为七人七色单人版本和团体版本共8种款式，可通过韩国7-11便利店购买。	产品行为,产品行为##发布
主办方：尤文已就C罗缺席一事道歉，将发布正式声明致歉	交往,交往##道歉
乔任梁去世三年，陈乔恩不忘看他父母，有这种朋友此生不白来！	人生,人生##死亡
九月六日，曾志伟儿子曾国祥与女友王敏奕官宣喜讯，两人在亲友见证下于日本举行森林婚礼，爱情长跑六年终修成正果，一时间亦收到万千网友祝福。	人生,人生##婚礼
九江职院喜获第四届“踏瑞杯”全国高职高专人力资源管理技能大赛（中部赛区）特等奖	产品行为,产品行为##获奖
习近平会见越南国会主席阮氏金银	交往,交往##会见
买车网获悉，在2019年东京车展中，三菱正式发布了混动概念SUVMI-TECH。	产品行为,产品行为##发布
了解何雯娜的人都知道，她在之前有一段感情，男方陈一冰是吊环王子，而何雯娜是蹦床公主，两人就是体操界的金童玉女，不过两人最终还是分手了，现在也都有了各自的归宿。	人生,人生##分手
云南昆明6岁男童赵杰，上周五（24日）晚在一间超市现身后失踪，至今下落不明。超市老板指，赵杰当时花费200元人民币购买玩具枪、糖果等。男童母亲表示，她一般会根据单一商品价值给钱，怀疑对方诱骗拐走儿子。	人生,人生##失联
五线合一！全国12315平台上线	产品行为,产品行为##发布
京都动画火灾牺牲者身份已全部查明预计将于近日公开	人生,人生##死亡,灾害/意外,灾害/意外##起火
京阿尼火灾一名女性受伤者重伤去世，至此，火灾遇难者36人	人生,人生##死亡
亲子电影《亲密旅行》笑动成都沙溢现场与观众热情互动获点赞	交往,交往##点赞
今天下午华为Mate30系列正式在国内发布。	产品行为,产品行为##发布
今天下午，华南农业大学官网发布消息：我国著名作物遗传育种专家、华南农业大学教授卢永根院士，于8月12日在广东省中医院大学城医院逝世，享年89岁。	人生,人生##死亡
今天任天堂发布了SwitchLite，这是一款经过重新设计的版本，专为便携游戏而生。	产品行为,产品行为##发布
今天和大家说一部新剧，这部剧的名字叫做“冰糖炖雪梨”，这部剧现在已经定档了，很让人期待吧！这部剧讲的是素华少女和冰球男神的爱情故事，剧情还很励志呢！这部剧的演员相信大家都很熟悉，下面就给大家介绍下。	产品行为,产品行为##上映
今天娱乐圈双喜临门，一边是唐嫣罗晋宣布怀孕，另一边则是杨丞琳和李荣浩的爱情终于修成正果，在社交媒体上宣布领证结婚	人生,人生##怀孕,人生##结婚
今天简述的一部国产动画片《魁拔》获得过第五届亚洲动漫大赛最佳技术视觉效果奖动画类，是由北京青青树动漫科技有限公司于2011年开始推出的由王川执导的国产奇幻动画系列大电影。	产品行为,产品行为##获奖
今天，LG官方公布了两款中端机型K50S和K40S，预计将在今年2月份的MWC世界移动通讯大会上公布。	产品行为,产品行为##发布
今年已经41岁的梁静茹和老公赵元在2010年结婚，婚后幸福恩爱，二人共同有一个儿子。本该甜甜蜜蜜的幸福一家，却在上月的中旬梁静茹却道出其实已经签字离婚。	人生,人生##离婚,人生##结婚
今晨5点08分，武汉大学查全性院士因病离世，享年95岁。	人生,人生##死亡
